Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;73.08740936;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;71.00007266;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;69.94434233;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;75.09304559;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;74.48669754;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;68.69943235;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;69.80640691;External/CTS/WPB-ICPR
BEN;Benin;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;72.04382013;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;21.48024769;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;24.6983762;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;22.47422894;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;29.51860398;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;32.68270849;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;33.3093862;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;31.33333313;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;30.38394444;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;38.82058878;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;41.65512647;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;41.13405573;External/CTS/WPB-ICPR
BFA;Burkina Faso;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;39.55149456;External/CTS/WPB-ICPR
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2000;Rate per 100,000 population;49.09137519;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;53.40237025;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;51.97809006;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;46.97662354;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;60.17705768;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;47.19620237;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;45.49496144;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;47.20040132;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;42.49489467;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;45.85223505;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;46.32125566;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;55.37387161;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;51.64933555;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;54.10185249;WPB-ICPR/CTS
BGD;Bangladesh;Asia;Southern Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;50.46287653;WPB-ICPR/CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;128.9800784;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;140.3682293;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;148.7713485;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;144.9085443;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;135.5607836;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;125.0384764;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;120.505642;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;126.3163112;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;133.9675594;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;129.4381093;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;121.1781689;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;108.6169243;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;102.8926187;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;102.6992926;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;98.38855652;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;94.31888604;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;92.11274612;CTS
BGR;Bulgaria;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;89.96257436;CTS
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;56.11859644;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;84.47350472;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;57.69509772;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;54.46446924;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;344.3302791;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;278.3845978;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;88.64790984;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;177.4694563;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;306.3050321;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;276.6331378;CTS/External
BHR;Bahrain;Asia;Western Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;233.2543771;CTS/External
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;887.1314203;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;891.8017042;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;729.8388071;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;392.7240824;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;384.3691806;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;357.5514874;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;360.0649131;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;378.2158778;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;394.1350071;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;376.6610455;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;439.0319294;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;476.8758022;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;408.2303343;CTS/WPB-ICPR
BHS;Bahamas;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;368.9783546;CTS/WPB-ICPR
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;63.89149975;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;66.20771855;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;70.85282563;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;74.02553733;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;75.30373462;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;81.22115789;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;81.80437069;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;81.12906385;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;79.60664403;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;83.63201559;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;84.14057563;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;131.6815131;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;135.7771195;External/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;132.0403619;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;500.390785;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;439.3743836;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;427.5009953;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;470.8684061;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;481.9886348;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;458.5810319;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;426.0078729;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;420.643069;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;389.2806147;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;306.2638014;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;302.1275955;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;315.6998993;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;353.0829847;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;372.3305932;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;363.5465919;External/CTS
BLR;Belarus;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;344.4126308;External/CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;398.6222664;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;415.5274921;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;486.2613549;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;459.260378;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;444.8833526;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;883.8251418;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;720.078148;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;692.8378493;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;753.2522093;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;761.3383588;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;737.4789878;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;399.5278811;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;515.2022671;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;345.1533497;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;513.481835;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;529.2672492;External/CTS/MoI
BLZ;Belize;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;478.3449566;External/CTS/MoI
