Country Name;Country Code;Indicator Name;Indicator Code;Year;Value
Sint Maarten (Dutch part);SXM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Seychelles;SYC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Syrian Arab Republic;SYR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;9.60400009155273
Turks and Caicos Islands;TCA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Chad;TCD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;0.806999981403351
East Asia & Pacific (IDA & IBRD countries);TEA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.41218552112748
Europe & Central Asia (IDA & IBRD countries);TEC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;11.2498791373259
Togo;TGO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.98499989509583
Thailand;THA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;2.39000010490417
Tajikistan;TJK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;15.1309995651245
Turkmenistan;TKM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;11.53600025177
Latin America & the Caribbean (IDA & IBRD countries);TLA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;9.07852912833915
Timor-Leste;TLS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.41300010681152
Middle East & North Africa (IDA & IBRD countries);TMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;13.2006971383017
Tonga;TON;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;4.07999992370605
South Asia (IDA & IBRD);TSA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;4.93333688234243
Sub-Saharan Africa (IDA & IBRD countries);TSS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;6.66825502046176
Trinidad and Tobago;TTO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;12.1000003814697
Tunisia;TUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;14.9399995803833
Turkiye;TUR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;6.5
Tuvalu;TUV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Tanzania;TZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.06299996376038
Uganda;UGA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.02600002288818
Ukraine;UKR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;11.710000038147
Upper middle income;UMC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;5.52253726275942
Uruguay;URY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;12.6300001144409
United States;USA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;3.99000000953674
Uzbekistan;UZB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;12.2270002365112
St. Vincent and the Grenadines;VCT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;20.9549999237061
Venezuela; RB;VEN;Unemployment, total (% of total labor force) (modeled ILO estimate);2000;14.5299997329712
British Virgin Islands;VGB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Virgin Islands (U.S.);VIR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;11.1090002059937
Vietnam;VNM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;2.25999999046326
Vanuatu;VUT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;1.68700003623962
World;WLD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;5.76908083765129
Samoa;WSM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;4.66400003433228
Kosovo;XKX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;
Yemen; Rep.;YEM;Unemployment, total (% of total labor force) (modeled ILO estimate);2000;11.460000038147
South Africa;ZAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;29.8799991607666
Zambia;ZMB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;12.9300003051758
Zimbabwe;ZWE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2000;5.68800020217896
Aruba;ABW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Africa Eastern and Southern;AFE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.73294543364148
Afghanistan;AFG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.8090000152588
Africa Western and Central;AFW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.86575187573938
Angola;AGO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.00400018692017
Albania;ALB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;18.5750007629395
Andorra;AND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Arab World;ARB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;12.4693803508137
United Arab Emirates;ARE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;2.49300003051758
Argentina;ARG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;17.3199996948242
Armenia;ARM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.9119997024536
American Samoa;ASM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Antigua and Barbuda;ATG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Australia;AUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.73999977111816
Austria;AUT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.01000022888184
Azerbaijan;AZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.9099998474121
Burundi;BDI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;1.58700001239777
Belgium;BEL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.17999982833862
Benin;BEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;0.771000027656555
Burkina Faso;BFA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;2.64800000190735
Bangladesh;BGD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.61700010299683
Bulgaria;BGR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;19.9200000762939
Bahrain;BHR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;1.10800004005432
Bahamas; The;BHS;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;7.20100021362305
Bosnia and Herzegovina;BIH;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;26.6140003204346
Belarus;BLR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;11.5539999008179
Belize;BLZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.06999969482422
Bermuda;BMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Bolivia;BOL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;2.48499989509583
Brazil;BRA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.60999965667725
Barbados;BRB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.85000038146973
Brunei Darussalam;BRN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.78499984741211
Bhutan;BTN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;1.89999997615814
Botswana;BWA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;18.5400009155273
Central African Republic;CAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.69299983978271
Canada;CAN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.21999979019165
Central Europe and the Baltics;CEB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;13.2189511516372
Switzerland;CHE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;2.49000000953674
Channel Islands;CHI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.31599998474121
Chile;CHL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.3900003433228
China;CHN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.79999995231628
Cote d'Ivoire;CIV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.79500007629395
Cameroon;CMR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.46000003814697
Congo; Dem. Rep.;COD;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;2.90400004386902
Congo; Rep.;COG;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;19.8950004577637
Colombia;COL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;15.039999961853
Comoros;COM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.68900012969971
Cabo Verde;CPV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;11.0080003738403
Costa Rica;CRI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.92000007629395
Caribbean small states;CSS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;12.7865745951557
Cuba;CUB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.07999992370605
Curacao;CUW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Cayman Islands;CYM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Cyprus;CYP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.98000001907349
Czechia;CZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.98999977111816
Germany;DEU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.76999998092651
Djibouti;DJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;28.2169990539551
Dominica;DMA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Denmark;DNK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.15999984741211
Dominican Republic;DOM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;7.26000022888184
Algeria;DZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;27.2999992370605
East Asia & Pacific (excluding high income);EAP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.83354249660415
Early-demographic dividend;EAR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.33296769025675
East Asia & Pacific;EAS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.94395960301365
Europe & Central Asia (excluding high income);ECA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.2754866664102
Europe & Central Asia;ECS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.1099845259501
Ecuador;ECU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.25
Egypt; Arab Rep.;EGY;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;8.97999954223633
Euro area;EMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;8.34600813577213
Eritrea;ERI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.76599979400635
Spain;ESP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.3500003814697
Estonia;EST;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;13.1300001144409
Ethiopia;ETH;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.30399990081787
European Union;EUU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.19153446183888
Fragile and conflict affected situations;FCS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.08393040493302
Finland;FIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.289999961853
Fiji;FJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.90700006484985
France;FRA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;8.60999965667725
Faroe Islands;FRO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Micronesia; Fed. Sts.;FSM;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;
Gabon;GAB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;17.2259998321533
United Kingdom;GBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.69999980926514
Georgia;GEO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;11.1599998474121
Ghana;GHA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.50100040435791
Gibraltar;GIB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Guinea;GIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.55299997329712
Gambia; The;GMB;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;9.08300018310547
Guinea-Bissau;GNB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.2979998588562
Equatorial Guinea;GNQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;8.56700038909912
Greece;GRC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;10.460000038147
Grenada;GRD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Greenland;GRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Guatemala;GTM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;2.78399991989136
Guam;GUM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;13.210000038147
Guyana;GUY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;11.8149995803833
High income;HIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.49787733346658
Hong Kong SAR; China;HKG;Unemployment, total (% of total labor force) (modeled ILO estimate);2001;4.92000007629395
Honduras;HND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4
Heavily indebted poor countries (HIPC);HPC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.18066480976846
Croatia;HRV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;15.8199996948242
Haiti;HTI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;9.63300037384033
Hungary;HUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.67000007629395
IBRD only;IBD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.17764159674269
IDA & IBRD total;IBT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.8488255948129
IDA total;IDA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.37159603738637
IDA blend;IDB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.73043338037855
Indonesia;IDN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;6.07999992370605
IDA only;IDX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;4.6560846638669
Isle of Man;IMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
India;IND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;5.57600021362305
Not classified;INX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;
Ireland;IRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2001;3.6800000667572
